"" "log2FoldChange" "padj" "log2FoldChange" "padj" "batpvals_coldmale_adj" Amb&Conserved
"ENSMUSG00000032456" -0.200246945479012 0.412033259243505 0.0159689191966643 0.987214171907702 0.904093781423121 Amb&Conserved
"ENSMUSG00000032458" 0.228131727107124 0.00857805428358477 0.0116594850621158 0.955193883817326 0.357730055215304 Amb&Conserved
"ENSMUSG00000032459" 0.0234448181873261 0.907499067829027 -0.118701415459972 0.475523801401429 0.799889189634179 Amb&Conserved
"ENSMUSG00000032462" 0.495814147584071 2.82802654225546e-08 0.341659613189313 0.0836238240431853 0.836652608592462 Amb&Conserved
"ENSMUSG00000032463" -0.0490921308144379 0.775517843891849 -0.0809032387776229 0.878059610078544 1 Amb&Conserved
"ENSMUSG00000032468" -0.12207225200002 0.197024901455394 0.134447268075316 0.855405688528628 0.844279708220629 Amb&Conserved
"ENSMUSG00000032469" -0.142852138107096 0.431854624760075 -0.608890883946513 0.508140318969292 0.818841701132713 Amb&Conserved
"ENSMUSG00000032470" -0.553920208601268 1.75930801096862e-05 0.434872748794996 0.384216746834601 0.0862986732387034 Amb&Conserved
"ENSMUSG00000032477" 0.0448328991361192 0.836249325625567 0.183433249730705 0.733247087237318 0.927114898092399 Amb&Conserved
"ENSMUSG00000032478" -0.195899779731296 0.485237097739545 -0.0416676133484883 0.980688491776586 1 Amb&Conserved
"ENSMUSG00000032479" -0.0863591415901773 0.731828893824412 0.00660982582986588 0.987214171907702 0.901184089258439 Amb&Conserved
"ENSMUSG00000032480" 0.13404557714306 0.269938104721729 0.177521372377319 0.604108396602402 0.970967312693824 Amb&Conserved
"ENSMUSG00000032481" 0.041932197210867 0.821711877858565 -0.0909654833802123 0.798016636617668 0.836438124417727 Amb&Conserved
"ENSMUSG00000032485" 0.107491398645613 0.356422581872479 -0.391968240256781 0.418981321415119 0.563411071909289 Amb&Conserved
"ENSMUSG00000032500" -1.11597373459417 0.0109275356845674 -0.553521569618082 0.641440219677886 0.492061389452694 Amb&Conserved
"ENSMUSG00000032501" -0.0100941254780485 0.981128537716978 -0.522016583872292 0.0623970465413409 0.0355508408778476 Amb&Conserved
"ENSMUSG00000032504" -0.0655394601840886 0.724695431871399 -0.108435437951823 0.62858665725533 0.937916601282638 Amb&Conserved
"ENSMUSG00000032508" -0.0674356089599128 0.75248805053833 0.372122676965698 0.627734962928329 0.818232897661909 Amb&Conserved
"ENSMUSG00000032513" -0.328392616123375 0.00246942863196028 0.163951606052097 0.69603626409662 0.276440331250564 Amb&Conserved
"ENSMUSG00000032515" -0.455880241376817 0.0413418802766932 0.342202302467762 0.56796044155466 0.277061280601769 Amb&Conserved
"ENSMUSG00000032519" -0.0699163631132914 0.771871349453423 -0.183180455246258 0.797910231688687 0.993796953558319 Amb&Conserved
"ENSMUSG00000032525" -0.256515958944903 0.0553050046094257 -0.11768371041613 0.464228987899445 0.674779176276308 Amb&Conserved
"ENSMUSG00000032534" -0.241357380906418 0.00549214179110864 -0.0812561817519235 0.837081160114189 0.812701490919401 Amb&Conserved
"ENSMUSG00000032540" 0.129199719546267 0.529431824817215 -0.154823670074615 0.248918612823292 0.116345874206259 Amb&Conserved
"ENSMUSG00000032547" -0.388441189656512 1.60298185246743e-06 0.00206307735089655 0.997398779507599 0.139016403880049 Amb&Conserved
"ENSMUSG00000032548" -0.635420114666951 0.244797282440435 1.42242852771714 0.0499688990039771 0.525132619278034 Amb&Conserved
"ENSMUSG00000032553" -0.171005897643383 0.0954950591454187 -0.112869243462766 0.770168587878151 0.998740567265332 Amb&Conserved
"ENSMUSG00000032554" -0.12857899658234 0.89225040047622 0.535621800966547 0.00163598581094437 0.112102080937547 Amb&Conserved
"ENSMUSG00000032555" 0.15664627304092 0.21345129069309 -0.0208062009116976 0.95900294767229 0.836552514844896 Amb&Conserved
"ENSMUSG00000032558" -0.413088571785254 0.0418582570640491 -0.110042570845137 0.841684142102189 0.822166731024641 Amb&Conserved
"ENSMUSG00000032560" 0.00410030635160256 0.982507898323174 0.073734887649452 0.867677192798652 0.994219633352775 Amb&Conserved
"ENSMUSG00000032562" -0.111177575718053 0.675000927152209 0.160731847293328 0.298745800730743 0.0952826523738214 Amb&Conserved
"ENSMUSG00000032571" 0.180745922896557 0.219731459984404 -0.196256569163134 0.642881594423453 0.682850642293865 Amb&Conserved
"ENSMUSG00000032575" 0.084446686748202 0.717919396462605 -0.00968314720704517 0.991021917296663 0.917502813440274 Amb&Conserved
"ENSMUSG00000032578" 0.120301750378441 0.925653223848019 -0.343651123504017 0.620140203723558 0.89073213965468 Amb&Conserved
"ENSMUSG00000032579" -0.236483089235562 0.078904159432677 -0.501313203388541 0.0442370178558842 0.724482827654769 Amb&Conserved
"ENSMUSG00000032580" 0.104806884536597 0.634224910523788 -0.0743418322549171 0.903997435612168 0.800633503347685 Amb&Conserved
"ENSMUSG00000032583" -0.268022099140964 0.114052258776544 -0.350787206461205 0.31841338328298 1 Amb&Conserved
"ENSMUSG00000032590" 0.169430889372065 0.108351681414809 -0.139418498699615 0.611710857711075 0.498948534421618 Amb&Conserved
"ENSMUSG00000032593" 0.385562136115757 0.12170779391708 -0.14555958332968 0.84857682318611 0.850749625531974 Amb&Conserved
"ENSMUSG00000032594" -0.0566255163789762 0.816854649598787 0.376125089653867 0.0876310645267959 0.158643481032996 Amb&Conserved
"ENSMUSG00000032596" 0.0642718363101377 0.879682375932658 -0.174188711813949 0.78796515840246 0.841945782023403 Amb&Conserved
"ENSMUSG00000032601" -0.242679679240205 0.0438979990403246 -0.166778291920468 0.507370209943363 0.923691019741727 Amb&Conserved
"ENSMUSG00000032602" 0.0252378344597144 0.869114906145282 -0.0397456619712398 0.784765410879599 0.741474421946077 Amb&Conserved
"ENSMUSG00000032604" 0.147137231350069 0.0692682622199936 -0.138463872838485 0.466202093606067 0.322890921100647 Amb&Conserved
"ENSMUSG00000032606" 0.112512149512203 0.642919928753611 0.458689189195439 0.0404111375798226 0.597264396872826 Amb&Conserved
"ENSMUSG00000032607" 0.355455891202412 0.0610972097537816 -0.360600163029945 0.770827557077276 0.990683311768208 Amb&Conserved
"ENSMUSG00000032609" 0.405804545354292 0.00453138443148201 0.0434086638937155 0.930232064691072 0.587626044928148 Amb&Conserved
"ENSMUSG00000032612" 0.00304598705634044 0.98609720942282 -0.113520433571066 0.323021999524866 0.663533831623891 Amb&Conserved
"ENSMUSG00000032615" -0.0282526829075396 0.897623280126358 -0.0961088945558728 0.88701505085283 0.997648146469987 Amb&Conserved
"ENSMUSG00000032621" -0.0845121056518068 0.65962907644593 -0.192630834185222 0.644077665643408 0.887121543338555 Amb&Conserved
"ENSMUSG00000032624" 0.172814303579594 0.350177416935209 0.595855611427058 0.65171589973118 0.844279708220629 Amb&Conserved
"ENSMUSG00000032633" -0.412815219695089 0.00751149785422721 -0.0965583678119465 0.839280125295102 0.630522083320548 Amb&Conserved
"ENSMUSG00000032640" -0.102185392239377 0.690339546318448 -0.950711836203318 0.0635171772426669 0.170269818810597 Amb&Conserved
"ENSMUSG00000032649" 0.452100660780682 0.00288021842860537 0.491606538472519 0.207319547983376 0.994219633352775 Amb&Conserved
"ENSMUSG00000032652" -0.00376535010215068 0.98609720942282 0.198134413990837 0.469774601497019 0.806314397178257 Amb&Conserved
"ENSMUSG00000032667" 0.0201885182866471 0.922566742146283 -0.362732108734368 0.0570408938866064 0.273294468307337 Amb&Conserved
"ENSMUSG00000032688" 0.207124153352086 0.173137916799551 0.679044605749552 0.101744694208063 0.640454938737576 Amb&Conserved
"ENSMUSG00000032698" 0.253714486151875 0.134938370356241 0.405884739925784 0.568682462016109 1 Amb&Conserved
"ENSMUSG00000032702" 0.0363654897490498 0.877877082061075 -0.111581000786231 0.458818804639128 0.712818326024274 Amb&Conserved
"ENSMUSG00000032705" 0.180839898610417 0.140507241966587 -0.543246337149282 0.459487495438332 0.421762026619752 Amb&Conserved
"ENSMUSG00000032712" -0.0711777669939603 0.850586351558318 -1.49592822433566 0.327116130549752 0.0144672778984362 Amb&Conserved
"ENSMUSG00000032714" 0.0181534627647423 0.931081368321702 0.200776696992781 0.540420531738304 0.832547287104942 Amb&Conserved
"ENSMUSG00000032718" 0.432983569518004 0.0394390838908056 -0.217239391019557 0.812648602644087 0.866899226779102 Amb&Conserved
"ENSMUSG00000032724" 0.300006714865724 0.207775807638052 0.291050306121152 0.573523720347979 1 Amb&Conserved
"ENSMUSG00000032727" -0.208000193991651 0.270425300217479 -0.225550714585984 0.732929077320602 1 Amb&Conserved
"ENSMUSG00000032735" -0.15106624839038 0.426465142763976 0.257011286740304 0.673928383508652 0.426566192221365 Amb&Conserved
"ENSMUSG00000032737" 0.347442924346114 2.70966420357214e-06 0.403039313941349 0.344637325483926 0.97877968679721 Amb&Conserved
"ENSMUSG00000032741" 0.11677471880593 0.518962135659229 0.239037387830689 0.0150098338990587 0.630522083320548 Amb&Conserved
"ENSMUSG00000032743" 0.00447174728049141 0.983808159743411 -0.236890624802698 0.747156005368472 0.951030542113354 Amb&Conserved
"ENSMUSG00000032745" 0.050697343774634 0.690608375131078 0.341907372281478 0.56122592126373 0.895203289721965 Amb&Conserved
"ENSMUSG00000032754" -0.622240374776397 0.000175344100083073 -0.196527616529296 0.549651481921604 0.606332823126875 Amb&Conserved
"ENSMUSG00000032763" 0.0241583757797736 0.921105053587498 -0.051414264544697 0.939068921547595 0.963777447767383 Amb&Conserved
"ENSMUSG00000032782" 0.21375545079083 0.103050534574699 -0.077035875983893 0.912443702966371 0.778285848633536 Amb&Conserved
"ENSMUSG00000032788" 0.136597490558713 0.253702125953671 0.453499496225647 0.144910785758129 0.425730610875564 Amb&Conserved
"ENSMUSG00000032802" 0.109093255702355 0.454723242787859 0.129108256438311 0.643775108423282 1 Amb&Conserved
"ENSMUSG00000032826" 0.240239785785745 0.0896694026049963 0.263310712319296 0.520015644140868 1 Amb&Conserved
"ENSMUSG00000032842" -0.0508021425620446 0.810145065690442 0.0707386624540208 0.833675417943178 0.890174757134186 Amb&Conserved
"ENSMUSG00000032846" -0.200232955902491 0.360990621119768 -0.110640765066741 0.899072890007361 0.973266337491268 Amb&Conserved
"ENSMUSG00000032849" 0.419448213450423 0.00069205826600007 0.254142176343952 0.352611431018268 0.75677537110453 Amb&Conserved
"ENSMUSG00000032855" -0.00813438990472329 0.969388605180615 -0.197409412753496 0.490037764951106 0.646406449302508 Amb&Conserved
"ENSMUSG00000032860" 1.11240194619286 3.79525125146277e-08 0.534335674511321 0.365062623295348 0.748667075422433 Amb&Conserved
"ENSMUSG00000032867" -0.0247473290371273 0.936589354079421 0.217385768917943 0.619772410860658 0.606332823126875 Amb&Conserved
"ENSMUSG00000032870" 0.0396650056584124 0.829429321559689 0.161364985280843 0.633569031777598 0.95921404944557 Amb&Conserved
"ENSMUSG00000032872" 0.509004400924838 3.12163494126469e-09 0.363699989089285 0.15120953103887 0.89073213965468 Amb&Conserved
"ENSMUSG00000032875" -0.300598602114229 0.00321868030262373 -0.154282183239582 0.684546860095392 0.904093781423121 Amb&Conserved
"ENSMUSG00000032898" -0.181166959782098 0.314800810210563 0.269777142850433 0.363495560220399 0.0717120367395046 Amb&Conserved
"ENSMUSG00000032902" -0.155918196202203 0.460711001297907 0.1666087541351 0.150125752483233 2.81180785951222e-07 Amb&Conserved
"ENSMUSG00000032913" -0.143659970028375 0.427541792930284 0.0337185534970924 0.968823596457365 0.923408006088726 Amb&Conserved
"ENSMUSG00000032977" 0.24655105657412 0.139786364275313 0.318464682403317 0.384216746834601 1 Amb&Conserved
"ENSMUSG00000032997" -0.392240486209307 0.0601143217542797 0.182371420315208 0.835277870774177 0.760885318321595 Amb&Conserved
"ENSMUSG00000032998" -0.0650590482791692 0.854637006088197 0.0269188618431876 0.96805471573771 0.971674467770184 Amb&Conserved
"ENSMUSG00000033004" -0.148798631584018 0.435558498340176 0.0121463439746148 0.962675261257712 0.614050752038841 Amb&Conserved
"ENSMUSG00000033009" 0.210150860065984 0.0237059962686152 0.261998899234664 0.602497412198648 1 Amb&Conserved
"ENSMUSG00000033014" 0.0198992000246966 0.922903178246838 0.12790309166716 0.632138514097762 0.884047215830434 Amb&Conserved
"ENSMUSG00000033016" 0.339850129218155 0.0548947167421225 0.239987215988434 0.176584652828552 0.940636972605224 Amb&Conserved
"ENSMUSG00000033020" 0.322253439527781 0.0127514171795866 0.117908293552329 0.831723237326267 0.922156639115547 Amb&Conserved
"ENSMUSG00000033039" 0.330485727727475 0.0945833952494733 0.137298691115952 0.76563850203826 0.691711385269209 Amb&Conserved
"ENSMUSG00000033055" 0.151523232125065 0.406114684720676 0.411637167738771 0.592839630525208 0.841945782023403 Amb&Conserved
"ENSMUSG00000033059" 0.500675644513376 6.70680591668941e-09 -0.0141346839485548 0.989871734952319 0.239722188044128 Amb&Conserved
"ENSMUSG00000033060" 0.220732259981627 0.0960086720663894 -0.257356350051017 0.178584777574237 0.058723779923821 Amb&Conserved
"ENSMUSG00000033065" 0.114524940458368 0.445330605174089 0.143098175449431 0.377482093027492 0.992810776848674 Amb&Conserved
"ENSMUSG00000033068" 0.244436570685105 0.0974562120434647 -0.473429315230504 0.2083258642143 0.11087321379201 Amb&Conserved
"ENSMUSG00000033083" -0.0369779753816352 0.819808329324581 -0.0292839205776078 0.852647604508788 1 Amb&Conserved
"ENSMUSG00000033088" -0.315457309463358 0.0477364885113043 0.303574849540997 0.449571819218676 0.158643481032996 Amb&Conserved
"ENSMUSG00000033096" -0.290752618793821 0.0209956745229724 -0.185565630371961 0.122646669916839 0.548128476921168 Amb&Conserved
"ENSMUSG00000033102" -0.146090894420968 0.487907165676117 -0.140442976761837 0.938864551226787 1 Amb&Conserved
"ENSMUSG00000033106" -0.192741781994605 0.108306707323912 -0.00678738939300343 0.98868223777091 0.841058776253215 Amb&Conserved
"ENSMUSG00000033114" -0.105302316139199 0.695705716218438 0.674314095094849 0.607240049859915 0.787686145668495 Amb&Conserved
"ENSMUSG00000033124" -0.0216215174553787 0.885084647767522 -0.337042490570629 0.286317516727918 0.731963090584746 Amb&Conserved
"ENSMUSG00000033128" 0.070747915895566 0.612322829730837 0.462115967567584 0.0546932468562439 0.276193109960373 Amb&Conserved
"ENSMUSG00000033147" 0.742636591074575 7.07799714982783e-08 0.757234432929733 0.083020847126111 1 Amb&Conserved
"ENSMUSG00000033149" -0.105097188526046 0.409527228577101 0.111679593220472 0.907239811007306 0.970577808321484 Amb&Conserved
"ENSMUSG00000033159" 0.0259383773786565 0.86757535752764 0.72727695450424 0.326387978738378 0.460694680004459 Amb&Conserved
"ENSMUSG00000033166" -0.362406603723981 0.00064114367469115 -0.313245882268643 0.188730851711102 1 Amb&Conserved
"ENSMUSG00000033170" 0.259204665659974 0.0459927205209287 -0.0358245386481428 0.93847135690704 0.587375503169857 Amb&Conserved
"ENSMUSG00000033184" -0.13101107674558 0.478487804255196 -0.131696888286964 0.449530313011775 1 Amb&Conserved
"ENSMUSG00000033191" -0.149303883690245 0.214822344018045 0.0720509614950278 0.787479106184197 0.463949358702212 Amb&Conserved
"ENSMUSG00000033207" 0.0272112070145706 0.92803316635339 -1.1084795281427 0.00923398539800395 0.215761810849818 Amb&Conserved
"ENSMUSG00000033228" -0.128322101099455 0.206933712114087 -0.250849509956828 0.268408419737361 0.77980814077269 Amb&Conserved
"ENSMUSG00000033237" -0.0199102394354039 0.946538755130968 0.0314445198199338 0.939068921547595 0.949360770324045 Amb&Conserved
"ENSMUSG00000033253" 0.0500678708371633 0.75349636005499 -0.123993322233599 0.617045329683913 0.746315329718623 Amb&Conserved
"ENSMUSG00000033257" 0.0184771210233138 0.931081368321702 -0.335752488333087 0.437902536818903 0.674704761904762 Amb&Conserved
"ENSMUSG00000033276" 0.355615431681178 0.0922169068581599 -0.0427101110662537 0.966572103027652 0.817146814971017 Amb&Conserved
"ENSMUSG00000033278" -0.199213163742564 0.0741931724200229 -0.151378073931295 0.375785807987622 0.977519245925569 Amb&Conserved
"ENSMUSG00000033285" 0.0449477894039512 0.855944134617849 -0.199496074541864 0.735303884176119 0.892957254005056 Amb&Conserved
"ENSMUSG00000033306" -0.223285980603869 0.0755681854443138 0.0801036476324014 0.753977697265406 0.33978275125268 Amb&Conserved
"ENSMUSG00000033318" -0.13612935225106 0.560812606695858 -0.375959089797218 0.538465241899888 0.775752226321886 Amb&Conserved
"ENSMUSG00000033326" -0.0599642469502036 0.611747958590028 -0.0364636362918088 0.938864551226787 1 Amb&Conserved
"ENSMUSG00000033327" 0.37020994700748 0.00346260206807121 0.457814078199797 0.0943661195550715 0.958385746782552 Amb&Conserved
"ENSMUSG00000033335" 0.142719019339187 0.267057551021819 0.127812470372684 0.459130010068939 1 Amb&Conserved
"ENSMUSG00000033355" -0.0736510779633731 0.863334584219096 0.0164752613759036 0.983605648694465 1 Amb&Conserved
"ENSMUSG00000033364" -0.0754565391001762 0.68183279867088 0.233836909987523 0.64622824520734 0.853670281415318 Amb&Conserved
"ENSMUSG00000033373" 0.0449912134969425 0.797090154420785 0.131616577959476 0.764484612624063 0.99248912611044 Amb&Conserved
"ENSMUSG00000033377" -0.0138729856308621 0.956782429241227 0.00137074341137369 0.996893800086414 1 Amb&Conserved
"ENSMUSG00000033382" 0.173089010154464 0.0684781576197471 0.251496119235171 0.307596459740779 0.986514878561677 Amb&Conserved
"ENSMUSG00000033386" 0.515530422075187 0.0108362624343191 0.109254877556736 0.748871471813705 0.429195724648439 Amb&Conserved
"ENSMUSG00000033392" 0.0249723567006161 0.835941133766533 -0.59422820646288 0.130824178652849 0.209804667610764 Amb&Conserved
"ENSMUSG00000033396" 0.143427931345877 0.216026604258832 0.19665017304356 0.48177772823147 0.992843334641466 Amb&Conserved
"ENSMUSG00000033411" -0.00623646660839614 0.983851470125873 0.370922598024265 0.521151628388863 0.779311156484841 Amb&Conserved
"ENSMUSG00000033417" 0.0432799000387331 0.748430096414682 0.0341454346524636 0.913762171952555 1 Amb&Conserved
"ENSMUSG00000033423" -0.080247608708267 0.461662842153386 0.0612684431677009 0.880021578367104 0.820841192890091 Amb&Conserved
"ENSMUSG00000033439" 0.390387185596458 0.0647002991167104 0.0915264123928846 0.899166191924474 0.964649945303519 Amb&Conserved
"ENSMUSG00000033454" -0.050771116729923 0.753718764976587 0.00937422382386814 0.990941818452147 1 Amb&Conserved
"ENSMUSG00000033478" 0.0827471763135084 0.442745515939443 -0.133893140671823 0.490849705497018 0.599966466965454 Amb&Conserved
"ENSMUSG00000033487" 0.444027185677365 2.73784426808085e-06 0.468282503714294 0.148993898586706 1 Amb&Conserved
"ENSMUSG00000033488" 0.791036511091005 0.00106384066060042 1.00786111296985 0.0510003103598969 0.97877968679721 Amb&Conserved
"ENSMUSG00000033526" -0.224737450546103 0.000106409167063822 -0.18533726554587 0.196855002700921 0.921262463381034 Amb&Conserved
"ENSMUSG00000033540" 0.0737115466103162 0.732916737891113 -0.49276727274587 0.506424711045418 0.656410217898952 Amb&Conserved
"ENSMUSG00000033545" 0.104734338295998 0.587625643543519 -0.32219120081474 0.352423124557663 0.384695587099525 Amb&Conserved
"ENSMUSG00000033557" -0.367470296925571 2.24585110911996e-06 0.0114302948273177 0.980907552076071 0.100096460059654 Amb&Conserved
"ENSMUSG00000033565" 0.281776465656678 0.00285378872762968 0.514313456601927 0.387954817431044 0.947304063766258 Amb&Conserved
"ENSMUSG00000033594" 0.257468681148244 0.401884496532628 0.301623440271581 0.728575161987137 1 Amb&Conserved
"ENSMUSG00000033610" 0.150189298344595 0.279094209814083 0.021146586689194 0.839644874074586 0.0470951554378835 Amb&Conserved
"ENSMUSG00000033623" 0.0680352235924699 0.755974373841395 -0.37122181229837 0.430000014839152 0.632689683455114 Amb&Conserved
"ENSMUSG00000033624" -0.115208900906503 0.303091303185538 0.195556874600031 0.154157039431713 0.0227167848187539 Amb&Conserved
"ENSMUSG00000033628" 0.0633909968189887 0.602885299636763 0.411497421636832 0.422008250601179 0.674418013573071 Amb&Conserved
"ENSMUSG00000033632" -0.169154752722959 0.332823863890341 -0.0887725413653271 0.904781330816712 0.98540258478129 Amb&Conserved
"ENSMUSG00000033653" 0.0541819227144563 0.661727860789172 -0.121849031903158 0.649169551706872 0.884918793111315 Amb&Conserved
"ENSMUSG00000033658" -0.415200414627552 0.000133705509483516 -0.0693429082708484 0.899720998325415 0.743686351988007 Amb&Conserved
"ENSMUSG00000033671" -0.265009284208769 0.24668211449252 0.753352856502065 0.0917952193235812 1.21322066489545e-13 Amb&Conserved
"ENSMUSG00000033684" -0.178199963018785 0.245893102687622 0.660780826341441 0.583162215630578 0.108380735407744 Amb&Conserved
"ENSMUSG00000033685" 0.00383728715981072 0.994532927830952 -0.317403445785704 0.246737375307757 0.383492096852627 Amb&Conserved
"ENSMUSG00000033701" 0.337184405562274 0.00722410364855622 0.554962062749789 0.0563857244734304 0.812454375258769 Amb&Conserved
"ENSMUSG00000033703" 0.271032837965866 0.129734483613825 0.273197456586564 0.581774590364533 1 Amb&Conserved
"ENSMUSG00000033705" -0.401089991379358 0.000487385463520138 -0.340001848844578 0.149552926102637 1 Amb&Conserved
"ENSMUSG00000033720" -0.0857557374148623 0.514568361817677 0.168322761120642 0.401988062509458 0.133876648849038 Amb&Conserved
"ENSMUSG00000033728" -0.102122866254872 0.618355952246739 0.0676108039073911 0.939312775261727 1 Amb&Conserved
"ENSMUSG00000033732" 0.136556705306731 0.224534293458521 -0.00676222308825613 0.988874525496027 0.923408006088726 Amb&Conserved
"ENSMUSG00000033739" -0.362916159178855 0.00655082297007284 -0.422452175696936 0.540031665021252 1 Amb&Conserved
"ENSMUSG00000033760" -0.0469977414197709 0.795363500601211 0.170633365114756 0.855339654407764 0.925497919202352 Amb&Conserved
"ENSMUSG00000033763" 0.117436765238575 0.752777491466512 0.316111110629392 0.455101770119353 0.925052954106046 Amb&Conserved
"ENSMUSG00000033769" 0.249414977220986 0.00216511967639549 0.0263750900961223 0.975167962630596 0.76159400558389 Amb&Conserved
"ENSMUSG00000033781" -0.10331552416662 0.588762390589489 -0.251387823736022 0.514020047108104 0.985938146051949 Amb&Conserved
"ENSMUSG00000033793" 0.230604416683204 0.100144575720177 0.201773411036425 0.155113949990976 0.994658728576864 Amb&Conserved
"ENSMUSG00000033799" 0.113095519294082 0.658208226223008 0.213672764125722 0.392352869256199 0.919709511100041 Amb&Conserved
"ENSMUSG00000033857" 0.313490046135696 0.315781733070824 0.350714683696596 0.535729140046378 1 Amb&Conserved
"ENSMUSG00000033862" 0.21631139092717 0.266058345721811 0.692543304375818 0.231260899623467 0.839218446020235 Amb&Conserved
"ENSMUSG00000033863" 0.0462259717761017 0.818547963849347 0.0270863621864357 0.968823596457365 1 Amb&Conserved
"ENSMUSG00000033871" 0.198127283982999 0.19255662128488 -0.191472300077672 0.27674897499472 0.00217728193213974 Amb&Conserved
"ENSMUSG00000033880" -0.0507119768181457 0.842454406545798 0.120776144961059 0.506760999136249 0.773372133253886 Amb&Conserved
"ENSMUSG00000033900" -0.41165269951765 0.0281503354994372 -0.112837567945544 0.882885947822287 0.859932614526858 Amb&Conserved
"ENSMUSG00000033902" 0.235538242774002 0.149654004317808 0.903977080560204 0.0470802217050596 0.247658460180478 Amb&Conserved
"ENSMUSG00000033904" -0.829488846365965 6.3503248840568e-11 -0.514977235531501 0.0759057795862911 0.771837693724597 Amb&Conserved
"ENSMUSG00000033909" -0.190043239548513 0.269918329499953 -0.400909872919981 0.186572676152887 0.758903615018018 Amb&Conserved
"ENSMUSG00000033917" 0.177367032003624 0.304421781652884 0.285433051287848 1.05639384534474e-05 0.567094467649747 Amb&Conserved
"ENSMUSG00000033931" -0.263555090876724 0.097214555214555 -0.34403863407599 0.619772410860658 0.934304047639014 Amb&Conserved
"ENSMUSG00000033933" -0.110372221877741 0.679803617206846 0.111929179305674 0.781228861713679 0.925052954106046 Amb&Conserved
"ENSMUSG00000033943" -0.0910615035922288 0.771145939419201 0.0900334930979332 0.724705637004858 0.632689683455114 Amb&Conserved
"ENSMUSG00000033955" 0.217968679318593 0.00341618258612991 0.0497186699701491 0.797910231688687 0.439823291371413 Amb&Conserved
"ENSMUSG00000033960" -0.176555913482772 0.20795181786643 0.194367241492081 0.256219291677323 0.0379217383296485 Amb&Conserved
"ENSMUSG00000033985" -0.541083948981514 0.0269015851411238 -0.199993685185425 0.769042386404907 1 Amb&Conserved
"ENSMUSG00000033991" 0.205629627543668 0.103317191748214 0.334493417727966 0.0923510565396348 0.875426759006219 Amb&Conserved
"ENSMUSG00000034006" -0.519645914167303 0.0373696593415481 0.108371751180062 0.741633645279618 0.354928294567686 Amb&Conserved
"ENSMUSG00000034022" 0.239719759303475 0.0352983219555523 0.400923372943972 0.32533592104709 0.904093781423121 Amb&Conserved
"ENSMUSG00000034024" 0.395123054839758 2.36093494923404e-09 0.18878628437875 0.216300956106749 0.362053855534835 Amb&Conserved
"ENSMUSG00000034032" -0.0349087091688066 0.849212500744225 -0.637897198657768 0.21821636358027 0.21475387161792 Amb&Conserved
"ENSMUSG00000034037" 0.118441327534668 0.393192204976372 0.17685276553841 0.325275855796424 0.963777447767383 Amb&Conserved
"ENSMUSG00000034042" 0.0890794769265164 0.471537875006633 0.191556999900558 0.633569031777598 0.872235372442685 Amb&Conserved
"ENSMUSG00000034064" 0.20492429004417 0.0695978802894657 -0.0203248601032512 0.973490419984877 0.759537179430359 Amb&Conserved
"ENSMUSG00000034066" -0.10291235941821 0.583519069521453 0.431446935421109 0.214641407787896 0.306704309738872 Amb&Conserved
"ENSMUSG00000034075" -0.188184890988484 0.040110644399305 -0.0150918364244436 0.973528970410201 0.723790379712834 Amb&Conserved
"ENSMUSG00000034083" 0.143361410229737 0.494918509468843 0.274240016609068 0.732155218924083 1 Amb&Conserved
"ENSMUSG00000034109" 0.106930738475045 0.401884496532628 0.100667428545039 0.814684445257712 0.921188358847354 Amb&Conserved
"ENSMUSG00000034118" -0.281725400833065 0.0269802546689775 0.0805679808518042 0.824541686107326 0.654983939471181 Amb&Conserved
"ENSMUSG00000034120" 0.0556059724260542 0.718468119037598 0.354029553021541 0.0728211086678779 0.260119541593692 Amb&Conserved
"ENSMUSG00000034135" -0.0633193764188532 0.818198136349429 0.0287225272612038 0.895639524028801 0.87400978744028 Amb&Conserved
"ENSMUSG00000034154" 0.306299342708752 0.00373888375659171 0.122455537453363 0.882557506928132 0.901184089258439 Amb&Conserved
"ENSMUSG00000034158" 0.278697018401865 0.113867829715 -1.14068105339121 0.104615490560737 0.0025709520965515 Amb&Conserved
"ENSMUSG00000034163" -0.109036987945154 0.424297350728869 0.0688832798797378 0.835277870774177 0.773898082215246 Amb&Conserved
"ENSMUSG00000034175" 0.155342355136989 0.519281561948218 0.0786045898310495 0.871036289279779 1 Amb&Conserved
"ENSMUSG00000034187" -0.251120363541837 0.0295258409780925 -0.405388670550747 0.224543256841123 0.836438124417727 Amb&Conserved
"ENSMUSG00000034189" -0.0428445347920748 0.775773041586202 0.393191881497593 0.321306041739623 0.506408387993927 Amb&Conserved
"ENSMUSG00000034194" 0.411047293344198 0.00284062512516982 0.0559794418184456 0.908809866390123 0.539362899931338 Amb&Conserved
"ENSMUSG00000034201" -0.0462790037196986 0.838369221663733 -0.0754041944630758 0.883901362659096 0.995186571968736 Amb&Conserved
"ENSMUSG00000034203" 0.0278922967993048 0.888574960844074 0.147793689779402 0.764484612624063 0.92390491920372 Amb&Conserved
"ENSMUSG00000034210" -0.0492433239807241 0.611449394656062 0.363274270752486 0.56003282411242 0.653327148729497 Amb&Conserved
"ENSMUSG00000034235" 0.0668967231954827 0.725331290198117 -0.286138251941836 0.736763416289295 0.856572102330737 Amb&Conserved
"ENSMUSG00000034243" -0.071354727490545 0.680791979557097 -0.292693486133096 0.0283807865387321 0.326894423172023 Amb&Conserved
