"" "log2FoldChange" "padj" "log2FoldChange" "padj" "liverpvals_coldmale_adj" Amb&Conserved
"ENSMUSG00000039286" -0.0591765338225527 0.795086473242215 0.0731254669584402 0.82209253080952 0.891286610223245 Amb&Conserved
"ENSMUSG00000039298" 0.374274924548634 0.00227973711857813 0.397413303808732 0.495821182364214 1 Amb&Conserved
"ENSMUSG00000039307" 0.382550578013496 0.0296982512531805 0.830797216035097 0.11911962905213 0.7116140018344 Amb&Conserved
"ENSMUSG00000039308" -0.00479575267726253 0.978680636210871 -0.138730684534677 0.847571417251998 0.877228566760501 Amb&Conserved
"ENSMUSG00000039316" 0.308391712373368 0.255270234127734 0.899520097400941 0.511240746261123 0.844201755827034 Amb&Conserved
"ENSMUSG00000039318" -0.145431406289779 0.169922281566429 0.0540117342334223 0.897713954840189 0.788381022267767 Amb&Conserved
"ENSMUSG00000039345" -0.457643115595597 0.00454323587380177 -0.358370314768561 0.0647963141226261 0.983072389194916 Amb&Conserved
"ENSMUSG00000039354" 0.0279354250239454 0.824903955751388 0.587105123685364 0.245229378274634 0.430656689453026 Amb&Conserved
"ENSMUSG00000039361" 0.101443985358753 0.297196084483304 -0.0374315084672776 0.773499414794412 0.0582493456476796 Amb&Conserved
"ENSMUSG00000039377" 0.148394296771791 0.529127186033732 0.123124849518409 0.905703210419463 0.943665598608138 Amb&Conserved
"ENSMUSG00000039428" -0.191005313393718 0.159848836923779 -0.0540931307462833 0.797945720651652 0.792400878901745 Amb&Conserved
"ENSMUSG00000039449" -0.0206673676465627 0.859663269493836 -0.000741696340442682 0.99851766409519 1 Amb&Conserved
"ENSMUSG00000039456" 0.00799897456195004 0.974751410571451 -0.0908254217457067 0.90030308514803 0.911859543352269 Amb&Conserved
"ENSMUSG00000039463" 0.0390032253590558 0.793874040743307 0.319625213919173 0.269691756569414 0.467817383869111 Amb&Conserved
"ENSMUSG00000039470" -0.634908158250382 0.182094769894624 -1.95889724092336 0.0411186744598816 0.660314223365294 Amb&Conserved
"ENSMUSG00000039473" 0.129468558379715 0.320205533403049 -0.0731716280113162 0.831138820035557 0.353327412879756 Amb&Conserved
"ENSMUSG00000039474" -0.0127076674722144 0.941359289604283 -0.718634639580509 0.352920223484288 0.599085314749092 Amb&Conserved
"ENSMUSG00000039477" 0.203105946513959 0.236562222949648 -0.0238153599226613 0.9710880858678 0.723994173256894 Amb&Conserved
"ENSMUSG00000039478" 0.267239932071685 0.22345546837927 -1.19675993554237 0.184253346232242 0.277453242291126 Amb&Conserved
"ENSMUSG00000039481" 0.293777456004054 0.539659203082639 0.299998709175925 0.845861426297626 0.958418801699463 Amb&Conserved
"ENSMUSG00000039483" -0.0731979571580931 0.734941070834488 -0.254015585779311 0.53944464032617 0.844190464644326 Amb&Conserved
"ENSMUSG00000039496" -0.207238274937506 0.631410037873304 -0.108828662843683 0.932030867119677 1 Amb&Conserved
"ENSMUSG00000039501" -0.37463822244238 0.00469373954940198 -0.0664010526754325 0.84289825789529 0.348199890026201 Amb&Conserved
"ENSMUSG00000039509" 0.0960657965969756 0.543156794052391 -0.0148379824309366 0.985153214680259 0.893058137714432 Amb&Conserved
"ENSMUSG00000039512" 0.111292324902408 0.362303948910761 0.142890468024038 0.45605953396741 1 Amb&Conserved
"ENSMUSG00000039515" -0.188975996046444 0.147297672385441 -0.200646651977409 0.247618571656413 0.849098681789859 Amb&Conserved
"ENSMUSG00000039529" -0.65538624749473 3.4165219872104e-14 -0.299448579085685 0.317942392886362 0.279106042719705 Amb&Conserved
"ENSMUSG00000039536" -0.0582396450915524 0.651028309742982 0.0142331394523765 0.950775239793825 1 Amb&Conserved
"ENSMUSG00000039585" 0.102574975945909 0.577156806641399 -0.627490553552915 0.198222909794527 0.312395678444255 Amb&Conserved
"ENSMUSG00000039599" 0.167358127010333 0.186294049693535 0.0691905456580775 0.841893911733381 0.767553274529578 Amb&Conserved
"ENSMUSG00000039611" 0.373302667517564 0.523027542852808 -0.2942403637526 0.89724737637984 1 Amb&Conserved
"ENSMUSG00000039616" -0.018440882438122 0.888774741585234 0.072525399893106 0.754942355907851 0.982741807560073 Amb&Conserved
"ENSMUSG00000039621" -0.382137308627045 0.0231999508501471 -0.592176398988066 0.247718206926021 0.887680894349595 Amb&Conserved
"ENSMUSG00000039632" -0.166709077030938 0.419908613243155 0.11018739921914 0.870517158477575 0.838985373728393 Amb&Conserved
"ENSMUSG00000039633" -0.234293463493828 0.388615424414832 0.230348562875324 0.722855388346326 0.674110133219339 Amb&Conserved
"ENSMUSG00000039637" 0.214551662870724 0.147136518923378 0.0277179646931836 0.958616824436696 0.590239850349747 Amb&Conserved
"ENSMUSG00000039652" -0.0329553720325861 0.80333817989746 0.157642864431841 0.82696784344986 0.757075262385649 Amb&Conserved
"ENSMUSG00000039660" -0.0286981592814111 0.877681509109471 -0.338605364043433 0.689803036978 0.8732888830649 Amb&Conserved
"ENSMUSG00000039662" -0.0102290408820537 0.955949194470447 0.289853390631314 0.0121492753906161 0.244756453540078 Amb&Conserved
"ENSMUSG00000039678" -0.052907021410557 0.644002239561169 0.322562577403017 0.153929756886589 0.308210517728346 Amb&Conserved
"ENSMUSG00000039686" -0.230467814119168 0.0203406926532632 -0.248707621143668 0.131316333748065 0.908818557853322 Amb&Conserved
"ENSMUSG00000039701" 0.275281543576482 0.0178039402139309 0.459311392570955 0.0897471664934457 0.953863361940555 Amb&Conserved
"ENSMUSG00000039703" -0.128592918716136 0.278021149507126 -2.04652538078724 0.365161641229266 4.78301420879768e-33 Amb&Conserved
"ENSMUSG00000039713" 0.462375326029515 0.030976410445292 0.170021990290321 0.716753354829916 0.777074321273953 Amb&Conserved
"ENSMUSG00000039715" 0.246622492933564 0.409556873766569 1.44027160367252 0.0407979337638086 0.392269322844121 Amb&Conserved
"ENSMUSG00000039738" -0.258681818821949 0.271063243337131 -0.235273386829502 0.702391211966153 1 Amb&Conserved
"ENSMUSG00000039740" 0.125419604473793 0.268807530677945 -0.13549274564308 0.804362426717317 0.665240332448519 Amb&Conserved
"ENSMUSG00000039753" -0.0806731807230783 0.527533705459972 -0.252615654726754 0.62642840702034 0.889132197295753 Amb&Conserved
"ENSMUSG00000039756" 0.215993901685413 0.150500607173741 0.486005399528308 0.00353951640764276 0.584688153604412 Amb&Conserved
"ENSMUSG00000039763" 0.0603503183246627 0.785841504864888 -0.321560897080194 0.518910949610247 0.545599225441488 Amb&Conserved
"ENSMUSG00000039765" 0.611952611377656 0.00527548059405363 0.42612217251687 0.346432551771131 0.943198250034856 Amb&Conserved
"ENSMUSG00000039770" -0.00979808584948857 0.954536815540649 -0.0361443026676654 0.909339440633145 0.925303260871395 Amb&Conserved
"ENSMUSG00000039781" 0.269957418551663 0.231865959220126 -0.268045950015028 0.68563564353827 0.549913951385103 Amb&Conserved
"ENSMUSG00000039782" 0.354720809308465 0.00428366176205962 1.00762659823232 0.592480437555664 0.0874613289432854 Amb&Conserved
"ENSMUSG00000039801" 0.117615069378286 0.411985132748947 -0.147019695858809 0.780336433619312 0.705264291666021 Amb&Conserved
"ENSMUSG00000039810" -0.0199591428937487 0.941238516381807 0.374855073438202 0.685164208579012 0.9102927066747 Amb&Conserved
"ENSMUSG00000039813" -0.740785964304466 0.000687621945569066 -0.157552070508288 0.870517158477575 0.7116140018344 Amb&Conserved
"ENSMUSG00000039826" -0.0917448977746333 0.735566335497098 0.297943212068655 0.514382225091863 0.655694010763592 Amb&Conserved
"ENSMUSG00000039831" 0.106741260062106 0.495982377062525 -0.00703121005031057 0.989662622645293 0.646312702114695 Amb&Conserved
"ENSMUSG00000039834" -0.00941551074841874 0.967469515876161 -0.0837235161937968 0.910759925216669 1 Amb&Conserved
"ENSMUSG00000039835" 0.232763092225235 0.311300709553676 0.536604271629659 0.154156376505065 0.645042244190344 Amb&Conserved
"ENSMUSG00000039844" -0.13522844072589 0.057899659520478 0.0436642396211775 0.857684373175899 0.600254777418589 Amb&Conserved
"ENSMUSG00000039850" 0.186082189066504 0.182094769894624 -0.887860199428831 0.525376465463887 0.106866121745159 Amb&Conserved
"ENSMUSG00000039852" -0.14057267077342 0.310785847650315 -0.129393863564145 0.559206347175655 1 Amb&Conserved
"ENSMUSG00000039886" -0.207320921404655 0.174632558089178 -0.0304364683898273 0.941739674698092 0.771639762963174 Amb&Conserved
"ENSMUSG00000039887" 0.510071056037392 7.39533671247938e-06 -0.0138026422838428 0.986942620689616 0.23039555874982 Amb&Conserved
"ENSMUSG00000039901" -0.354059937523944 0.000746877491510493 -0.0775365906717138 0.878436594863496 0.663173266828825 Amb&Conserved
"ENSMUSG00000039908" 0.260584172664861 0.143402945468123 -0.796920771600289 0.170093655736151 0.00924071141483026 Amb&Conserved
"ENSMUSG00000039911" 0.541300072402596 0.0595721061159287 -0.385791782346556 0.518910949610247 0.345275178569114 Amb&Conserved
"ENSMUSG00000039914" 0.221054825510159 0.0975461392787562 -0.115215230153392 0.835095995855962 0.636022192187022 Amb&Conserved
"ENSMUSG00000039929" -0.27374751972332 0.202506829559106 -0.61629554630918 0.128645638228986 0.707592483308882 Amb&Conserved
"ENSMUSG00000039934" -0.0741016593343272 0.676775285425362 0.190069176973549 0.226880806377665 0.363103058376944 Amb&Conserved
"ENSMUSG00000039943" 0.174653054741575 0.271325617222732 1.01262231689949 0.0276142202419374 0.364653405882403 Amb&Conserved
"ENSMUSG00000039952" 0.150904725737605 0.158640346057765 0.122293041538079 0.211461031243155 0.739761990975488 Amb&Conserved
"ENSMUSG00000039953" -0.17848251619703 0.383804434940976 0.0668832689172317 0.933834266053708 0.92011058946345 Amb&Conserved
"ENSMUSG00000039959" 0.100269548802192 0.583170420064404 0.205116716012174 0.750034627414982 1 Amb&Conserved
"ENSMUSG00000039960" -0.564146515316274 1.30433833151871e-05 -0.322847121203649 0.0818640804822084 0.411684026573969 Amb&Conserved
"ENSMUSG00000039967" 0.266536715401444 0.19633943933835 -0.133236175214888 0.708327347174876 0.0983076071512377 Amb&Conserved
"ENSMUSG00000039976" -0.309050684437004 0.0206851278604573 -0.208465988523357 0.396603429961959 0.940725361388454 Amb&Conserved
"ENSMUSG00000039983" 0.121194423934932 0.537998434215989 0.115665643022777 0.910722785803435 1 Amb&Conserved
"ENSMUSG00000039987" 0.318671512887415 0.0201177634248721 -0.575393585517819 0.292720851040322 0.172078883647463 Amb&Conserved
"ENSMUSG00000039988" -0.0168852349913475 0.929981441650368 0.0652339410099404 0.831939210271155 1 Amb&Conserved
"ENSMUSG00000039990" 0.180257288448023 0.135903976589946 0.0914329212903432 0.903688056246995 0.827388854205912 Amb&Conserved
"ENSMUSG00000040016" 0.57770995996286 0.199891572788968 -0.120670000373561 0.933834266053708 0.82887765823933 Amb&Conserved
"ENSMUSG00000040028" -0.138947807435432 0.141119686049589 -0.160655572690658 0.684096174238103 0.930079667104842 Amb&Conserved
"ENSMUSG00000040033" -0.257238450637235 0.131871434815593 0.00323012612993196 0.996026425793245 0.599085314749092 Amb&Conserved
"ENSMUSG00000040043" -0.316858345086048 0.0322894338882158 -0.450352655637684 0.678160496224305 1 Amb&Conserved
"ENSMUSG00000040048" -0.25472124602248 0.259905409204133 -0.087353436740251 0.706856901831331 0.726729609701097 Amb&Conserved
"ENSMUSG00000040054" -0.0802788705752478 0.703246882872775 0.199101157722295 0.447091972737348 0.471989382433119 Amb&Conserved
"ENSMUSG00000040093" -0.150621901640585 0.640919814529693 -0.610617833173946 0.216166080087792 0.598145006475715 Amb&Conserved
"ENSMUSG00000040097" -0.545156269811353 3.53556014161119e-06 -0.357471834900484 0.713629450402344 0.930422751111487 Amb&Conserved
"ENSMUSG00000040105" 0.292410702984835 0.0266902125203222 0.147858139626138 0.61435103616143 0.811230597271353 Amb&Conserved
"ENSMUSG00000040128" 0.125930467574654 0.495964466231416 0.0507685709168157 0.831240191207971 0.62558849548012 Amb&Conserved
"ENSMUSG00000040151" -0.0502145597021096 0.653544129190965 -0.244024362987965 0.36684060580418 0.58233704018137 Amb&Conserved
"ENSMUSG00000040188" 0.20237049038763 0.17552503196557 0.469524447698882 0.100692340856227 0.807400630764999 Amb&Conserved
"ENSMUSG00000040242" -0.105504039722511 0.431240189100399 0.206929162469679 0.730611149385865 0.558425559448217 Amb&Conserved
"ENSMUSG00000040249" 0.0140601233361568 0.943020417693348 -0.0545202863607843 0.240269959444553 1.2282132400013e-05 Amb&Conserved
"ENSMUSG00000040250" 0.0505205518886878 0.738322289448035 0.100086487730838 0.923450301641336 0.95059245908877 Amb&Conserved
"ENSMUSG00000040260" 0.155941997372894 0.536204538175337 -0.287873290632645 0.60062422354526 0.690893290377887 Amb&Conserved
"ENSMUSG00000040263" 0.239452914290875 0.0917322267237665 0.398402012601788 0.573060819558801 0.946922883933291 Amb&Conserved
"ENSMUSG00000040268" -0.398194535205279 0.000207469427825201 0.0692911978118787 0.916388157509996 0.416769091549943 Amb&Conserved
"ENSMUSG00000040272" -0.779268245833699 0.00027076383680863 -0.659436090314379 0.351904908504983 1 Amb&Conserved
"ENSMUSG00000040312" 0.0245550431539408 0.944530269520454 -0.196971249542518 0.830700304191564 0.946590589385117 Amb&Conserved
"ENSMUSG00000040321" -0.0596577880450541 0.732645825456413 -0.447865664024011 0.144984617570554 0.420972066819989 Amb&Conserved
"ENSMUSG00000040322" -0.449290643321129 0.0169521600570632 -0.24460275873012 0.73962346783703 1 Amb&Conserved
"ENSMUSG00000040327" -0.930447145669149 6.32611257803249e-07 -0.40229120073956 0.151801940398332 0.425859836386566 Amb&Conserved
"ENSMUSG00000040331" -0.111232209294888 0.434213174093554 0.122099050917651 0.663449871399198 0.722008477469909 Amb&Conserved
"ENSMUSG00000040339" 0.0151587302017728 0.956315780166419 0.0924986568671387 0.876220777619746 0.973753426478247 Amb&Conserved
"ENSMUSG00000040351" -0.00150258275504687 0.990750850763729 0.0655744588411672 0.934295521533519 1 Amb&Conserved
"ENSMUSG00000040354" 0.0445672147932674 0.751255993563225 -0.289266499311623 0.334578371864747 0.138901643466982 Amb&Conserved
"ENSMUSG00000040356" 0.0639681305861959 0.59007915709595 -0.0140763833589382 0.943683269540012 0.581186716967494 Amb&Conserved
"ENSMUSG00000040365" -0.0573098397577615 0.730245345370413 -0.290784266065698 0.336878487925006 0.451071794067032 Amb&Conserved
"ENSMUSG00000040374" 0.0781208932692958 0.622663780826668 -0.143214524030513 0.755540606437391 0.548065233350219 Amb&Conserved
"ENSMUSG00000040383" -0.0606967037691595 0.634339547391553 0.00897579625199771 0.976561914976964 0.987310594967422 Amb&Conserved
"ENSMUSG00000040389" -0.206061680881795 0.456111898179224 -0.312865298902986 0.770343123365424 1 Amb&Conserved
"ENSMUSG00000040396" 0.0096612029209944 0.943549017002852 -0.0825950063282607 0.89803826534189 0.978754387696681 Amb&Conserved
"ENSMUSG00000040407" 0.465075425788467 0.000506721101264112 0.237213811187346 0.0690369605382655 0.0887938783845068 Amb&Conserved
"ENSMUSG00000040433" 0.0418637443992159 0.748169440083204 -0.123664272911118 0.55485526772827 0.547406895530168 Amb&Conserved
"ENSMUSG00000040446" 0.749672265809657 9.50871657116437e-12 0.274044646158823 0.606381444971631 0.293721396990654 Amb&Conserved
"ENSMUSG00000040451" 0.266272889554255 0.0300143215855791 0.132661125300594 0.773367078939063 0.914377390278059 Amb&Conserved
"ENSMUSG00000040455" 0.188064753586451 0.120449642248668 -0.179801418347299 0.691777313061316 0.339658535102505 Amb&Conserved
"ENSMUSG00000040462" 0.0402900667845069 0.736487694791485 0.0457917603694839 0.845451067348621 0.87877628453972 Amb&Conserved
"ENSMUSG00000040464" 0.144204788033843 0.346261454203961 0.144768302681729 0.652104456263211 0.978485322784212 Amb&Conserved
"ENSMUSG00000040482" 0.256166836115687 0.0145777107990029 0.236110031386731 0.530450281300805 0.983072389194916 Amb&Conserved
"ENSMUSG00000040506" 0.307620212879297 0.000138748890119725 -0.004936144076844 0.994574314656413 0.272764971045875 Amb&Conserved
"ENSMUSG00000040511" -0.0489044910890239 0.831335587067473 0.0355921407585088 0.971633112297835 1 Amb&Conserved
"ENSMUSG00000040521" -0.449093354310674 0.00628599141382353 -0.288232083677519 0.232545009020348 0.908998724372692 Amb&Conserved
"ENSMUSG00000040549" -0.0251583622484896 0.888774741585234 -0.56625119709812 0.47230306100972 0.50741519867642 Amb&Conserved
"ENSMUSG00000040550" 0.22090476950921 0.0698049248733748 -0.0290974764061116 0.910700736879448 0.141060655592353 Amb&Conserved
"ENSMUSG00000040560" 0.146341210970317 0.0836445694574566 0.0459029385891387 0.889832840807653 0.599085314749092 Amb&Conserved
"ENSMUSG00000040563" -0.114135062568341 0.581117348340985 0.499158424766235 0.354076540096642 0.370108646365263 Amb&Conserved
"ENSMUSG00000040565" 0.0772065642380101 0.49578869749079 0.230148401946028 0.773499414794412 1 Amb&Conserved
"ENSMUSG00000040596" 0.216781148276872 0.102176782918736 0.215027598958929 0.891574382534513 1 Amb&Conserved
"ENSMUSG00000040613" -0.481011178895736 0.0124902352670521 -0.250209678771096 0.38185114732746 0.844190464644326 Amb&Conserved
"ENSMUSG00000040620" -0.399796662665113 4.67441107718978e-05 -0.23129622555361 0.410755328084131 0.749588290851116 Amb&Conserved
"ENSMUSG00000040648" -0.0399277837528177 0.694525515115949 0.151618811774016 0.676082107219873 0.703192696647758 Amb&Conserved
"ENSMUSG00000040651" 0.355473843222189 0.00157909028968451 0.205777933877835 0.578759143010175 0.685424342079286 Amb&Conserved
"ENSMUSG00000040659" 0.0903842316301613 0.586864972783627 -0.335291315218282 0.431462450130837 0.235035494432975 Amb&Conserved
"ENSMUSG00000040661" -0.13682574772276 0.308707806738074 -0.33465416146768 0.0836195064045437 0.282908892611123 Amb&Conserved
"ENSMUSG00000040667" 0.170710359405569 0.119655478737131 -0.0350776450973539 0.922665990455876 0.530742342118308 Amb&Conserved
"ENSMUSG00000040681" -0.479646534585319 5.815675517879e-05 -0.0870231579739296 0.790282474300264 0.143407572589752 Amb&Conserved
"ENSMUSG00000040687" -0.375630313459941 8.76561667513995e-05 -0.514875171144976 0.185856852638618 0.814355794120942 Amb&Conserved
"ENSMUSG00000040688" -0.11405463133405 0.514154796599011 -0.467519316173181 0.274614505884926 0.339658535102505 Amb&Conserved
"ENSMUSG00000040701" -0.103992156052541 0.611632094915575 -0.00454340687952788 0.996026425793245 1 Amb&Conserved
"ENSMUSG00000040712" 0.0108181282046078 0.965259821801131 -0.111544477624929 0.6859704451571 0.681757288636635 Amb&Conserved
"ENSMUSG00000040717" -0.609262415655126 0.0698453847672073 -0.00050667775291467 0.999591762802144 0.822600479390606 Amb&Conserved
"ENSMUSG00000040720" 0.0408957392661761 0.697099284133048 0.132113620176796 0.663327729756894 0.996354475409255 Amb&Conserved
"ENSMUSG00000040721" 0.0244408991394483 0.925044839061993 0.0143277528019218 0.979695925016144 0.891286610223245 Amb&Conserved
"ENSMUSG00000040732" 0.218353529715023 0.121652435142782 -0.128848732205375 0.886553984190835 0.741131692205358 Amb&Conserved
"ENSMUSG00000040734" 0.221544952674361 0.43314040914997 -0.158730341485581 0.90030308514803 0.798000210328981 Amb&Conserved
"ENSMUSG00000040738" 0.203701808683334 0.178196560189017 0.177203290738285 0.533027939616283 0.952219050552849 Amb&Conserved
"ENSMUSG00000040746" 0.213852355234953 0.0276856223343926 0.0497739555204942 0.89803826534189 0.484121132819722 Amb&Conserved
"ENSMUSG00000040747" 0.310051119877963 0.145215950954699 0.519423418004234 0.254634795770309 1 Amb&Conserved
"ENSMUSG00000040760" 0.241481552933566 0.0621706031332063 0.315577694668192 0.287910758054112 1 Amb&Conserved
"ENSMUSG00000040761" 0.20223067867991 0.28100595024614 0.296051749056933 0.178249679340728 0.921615707230775 Amb&Conserved
"ENSMUSG00000040774" 0.161238951885501 0.217585404325668 0.152467115096251 0.640621726325963 0.928657969110089 Amb&Conserved
"ENSMUSG00000040818" 0.346199369582451 0.00104724367358056 0.524862101703597 0.153013628259536 0.923879598506311 Amb&Conserved
"ENSMUSG00000040820" 0.0494826713441491 0.769413484827464 0.256713399993199 0.338155583599914 0.819747707904354 Amb&Conserved
"ENSMUSG00000040843" -0.0357694973811244 0.824135090498635 0.279448757004952 0.490621452300608 0.673147044924626 Amb&Conserved
"ENSMUSG00000040848" 0.187510315312338 0.0272872679863692 0.197982040508579 0.617249055915096 1 Amb&Conserved
"ENSMUSG00000040859" 0.363470275515624 5.31678541232621e-06 0.106459204437557 0.614514926665411 0.0969271474550677 Amb&Conserved
"ENSMUSG00000040865" 0.247998254503809 0.06462353613369 0.243861230534477 0.606233304294807 0.984320479665811 Amb&Conserved
"ENSMUSG00000040913" -0.186215759183435 0.298788372518047 0.445296564039729 0.627065961548533 0.514191417834849 Amb&Conserved
"ENSMUSG00000040928" 0.324822455531842 0.00724097006023116 -0.203240675235992 0.75914551765997 0.148024480991459 Amb&Conserved
"ENSMUSG00000040943" 0.601838437464629 0.0113951267784809 0.58749971525746 0.154636306374703 0.925303260871395 Amb&Conserved
"ENSMUSG00000040945" -0.0145742987494946 0.915464217689614 0.490070887772966 0.0420505223640269 0.0678567667326275 Amb&Conserved
"ENSMUSG00000040964" -0.130736428950176 0.373299048583429 -0.0329243385801341 0.964718469263411 1 Amb&Conserved
"ENSMUSG00000040987" 0.317247238013672 0.257525038502597 1.04995376744806 0.164304878875518 0.730104631019997 Amb&Conserved
"ENSMUSG00000040997" -0.142982491132141 0.340851670785951 0.110660547143427 0.568357880047253 0.399998048060775 Amb&Conserved
"ENSMUSG00000041012" -0.215679000748592 0.119132673000834 0.0613045172283299 0.871723110312543 0.652579420023749 Amb&Conserved
"ENSMUSG00000041028" 0.513178868082404 5.26798571169602e-06 0.61797293840747 0.356882088985605 1 Amb&Conserved
"ENSMUSG00000041040" -0.179685783099124 0.208969946139659 0.134438023795088 0.86529705980459 0.935216161321451 Amb&Conserved
"ENSMUSG00000041057" -0.0217121833599231 0.891867697801561 -0.208150598462136 0.663800484909192 0.85204965948002 Amb&Conserved
"ENSMUSG00000041075" 0.525347800849188 0.000479887322033838 0.51773651001161 0.354252916779271 1 Amb&Conserved
"ENSMUSG00000041079" 0.0319122454099567 0.847712461054996 0.28285564143938 0.705498009760032 0.980078982341085 Amb&Conserved
"ENSMUSG00000041120" 0.0946172163531963 0.875970509776951 -0.0889554312882162 0.951278348336059 1 Amb&Conserved
"ENSMUSG00000041124" 0.0767511218295467 0.657487036015661 -0.222550131671893 0.776528899465863 0.741455972380328 Amb&Conserved
"ENSMUSG00000041130" -0.0984023566137015 0.410950514844202 -0.146928797025233 0.534103136014886 0.788381022267767 Amb&Conserved
"ENSMUSG00000041132" 0.246381572977034 0.255537903868835 0.380381475747152 0.00245868635359259 0.72920455825969 Amb&Conserved
"ENSMUSG00000041134" -0.404902332172378 0.0122268913037352 -0.0828624526522745 0.891862044563246 0.67736400664436 Amb&Conserved
"ENSMUSG00000041143" -0.265805286992925 0.0764642972769834 -0.383016032147825 0.465180907220292 0.952219050552849 Amb&Conserved
"ENSMUSG00000041147" -0.0693795288566866 0.761455014428693 -0.459393336429122 0.165554346667395 0.439074152839057 Amb&Conserved
"ENSMUSG00000041153" -0.59489819039408 0.00312504334183565 -0.415201288656465 0.696272775030886 0.98696472606367 Amb&Conserved
"ENSMUSG00000041161" -0.0616296118068627 0.789559330464264 -0.7429614225393 0.139965430535874 0.268209361666607 Amb&Conserved
"ENSMUSG00000041164" -0.000506140057453697 0.996947834902045 -0.32499212681984 0.191490263591515 0.202966534083925 Amb&Conserved
"ENSMUSG00000041168" 0.0727657358825567 0.575445331601015 0.0821606172401683 0.426146043230606 0.879979294519108 Amb&Conserved
"ENSMUSG00000041215" 0.192040774284793 0.122526222150101 0.344866514591976 0.466670662047592 0.947370212195245 Amb&Conserved
"ENSMUSG00000041225" 0.204389521593609 0.0883269147266711 0.0439735442517102 0.912060180901544 0.633830075776302 Amb&Conserved
"ENSMUSG00000041235" 0.153282820799438 0.358161767009233 0.0839849448331376 0.916251547694188 0.987310594967422 Amb&Conserved
"ENSMUSG00000041241" 0.0530314936822688 0.676324899772444 -0.538060556591333 0.240826638538567 0.288085716992147 Amb&Conserved
"ENSMUSG00000041258" -0.0917464419201412 0.48116691785094 0.149426122051617 0.708438089066662 0.746755172727474 Amb&Conserved
"ENSMUSG00000041264" 0.203064131291492 0.050293701079188 0.233249127335889 0.584988191863365 1 Amb&Conserved
"ENSMUSG00000041278" 0.0760106814317534 0.514762773621597 -0.0727264388694688 0.855635056946138 0.722008477469909 Amb&Conserved
"ENSMUSG00000041297" 0.0413839682286209 0.771593900363849 -0.199601812734069 0.513316540553385 0.235035494432975 Amb&Conserved
"ENSMUSG00000041303" 0.0866330985299151 0.541755166366693 -0.110728014695062 0.798108442537887 0.608750403990849 Amb&Conserved
"ENSMUSG00000041313" 0.0370146746615822 0.921717981388385 0.105491685394599 0.926511889769699 0.982741807560073 Amb&Conserved
"ENSMUSG00000041319" 0.311275063483973 0.096389314074845 -0.18110257062316 0.722067764382721 0.465946647104099 Amb&Conserved
"ENSMUSG00000041328" 0.229346595122145 0.180462332420378 0.150217704377044 0.474457074903532 0.768089686518356 Amb&Conserved
"ENSMUSG00000041341" 0.218847251270327 0.0176880970947654 -0.0552511927611221 0.82209253080952 0.0756632194240231 Amb&Conserved
"ENSMUSG00000041343" 0.253736008765614 0.481318959108646 0.863724384508516 0.174806833023074 0.830539059044744 Amb&Conserved
"ENSMUSG00000041351" -0.517431650842228 0.00836767017418187 -0.648779838842034 0.423439235210036 0.998512538139074 Amb&Conserved
"ENSMUSG00000041354" -0.100549013919832 0.542600793614258 -0.295172526930352 0.266506358877513 0.68152951863469 Amb&Conserved
"ENSMUSG00000041362" 0.16351250006143 0.26418671472062 0.141219627860025 0.477142140158014 0.952219050552849 Amb&Conserved
"ENSMUSG00000041390" 0.148002037635721 0.27516588521528 0.272521284740356 0.772608275197107 1 Amb&Conserved
"ENSMUSG00000041417" 0.165435527123501 0.359258412336052 0.0476016188228828 0.862211248824303 0.491293519355214 Amb&Conserved
"ENSMUSG00000041439" 0.229719702697396 0.0772752487432807 0.00934860631097883 0.991577102290399 0.802901006489345 Amb&Conserved
"ENSMUSG00000041444" 0.0882882754956934 0.599928670311002 -0.0777557086675737 0.910700736879448 0.817704154884036 Amb&Conserved
"ENSMUSG00000041477" -0.234270428401747 0.277019206991746 0.0865797666755984 0.891459060869802 0.823495492828759 Amb&Conserved
"ENSMUSG00000041491" -0.0970431129487944 0.724142074170643 -0.244968725310086 0.762174496872649 0.952219050552849 Amb&Conserved
"ENSMUSG00000041506" 0.259648999283759 0.124040796271576 0.804996211956687 0.164017276457614 0.577815536446259 Amb&Conserved
"ENSMUSG00000041515" 0.122446218428469 0.599311243130094 0.226898885021774 0.776528899465863 1 Amb&Conserved
"ENSMUSG00000041528" -0.0873794338299531 0.437928943326801 -0.025819660754531 0.937855352990215 1 Amb&Conserved
"ENSMUSG00000041530" 0.107160515728525 0.226761671651611 0.0543077861897583 0.855635056946138 0.870127131586606 Amb&Conserved
"ENSMUSG00000041540" 0.146216163848191 0.278021149507126 -0.250245771378027 0.661308716454705 0.315120694508315 Amb&Conserved
"ENSMUSG00000041592" 0.446418812896308 0.0906307849216207 -1.0072064195974 0.520394377467257 0.682751748488451 Amb&Conserved
"ENSMUSG00000041594" 0.420857868952073 0.0138379607026017 0.530033063468821 0.529884499019067 1 Amb&Conserved
"ENSMUSG00000041598" 0.0351233469506997 0.882656801331384 -1.51635445600868 0.427623103128866 9.84784172857346e-05 Amb&Conserved
"ENSMUSG00000041623" 0.02781840574696 0.910071667557349 0.181517890718746 0.825927755828617 1 Amb&Conserved
"ENSMUSG00000041650" 0.187569170750735 0.134350141541486 0.194144173205998 0.0771108128611332 0.929453856300881 Amb&Conserved
