"" "log2FoldChange" "padj" "log2FoldChange" "padj" "batpadj" Amb&Conserved
"ENSMUSG00000041241" -0.0711423268182884 0.587147310438568 -0.177367629229588 0.767758642494264 1 Amb&Conserved
"ENSMUSG00000041258" 0.0600544152491639 0.683676282292979 0.108225351266826 0.784709622501626 0.871082979393585 Amb&Conserved
"ENSMUSG00000041264" 0.0707995593970743 0.593966076351024 0.111976851950082 0.817906727518636 0.933408348075068 Amb&Conserved
"ENSMUSG00000041278" 0.0745950867551719 0.635172636979971 -0.202597318566855 0.365339315315339 0.585771691115181 Amb&Conserved
"ENSMUSG00000041297" 0.0146892065859785 0.914175646535159 -0.194815125453878 0.575024878579547 0.68972298490081 Amb&Conserved
"ENSMUSG00000041303" -0.0513790077054451 0.713888841197222 -0.226645735592659 0.52705365467945 0.856092203901176 Amb&Conserved
"ENSMUSG00000041319" -0.109869238346649 0.594975867045952 -0.0111587715971578 0.987693258830274 0.913385070705857 Amb&Conserved
"ENSMUSG00000041328" 0.193873231218796 0.0375477948843024 0.0616189603159052 0.840166247426286 0.759324116558702 Amb&Conserved
"ENSMUSG00000041341" 0.159786606069792 0.173481007976085 -0.040116993063551 0.881548834630058 0.629210828134667 Amb&Conserved
"ENSMUSG00000041343" -0.447459187898373 0.104992971386495 0.506693716927362 0.380103426933089 0.252970751347153 Amb&Conserved
"ENSMUSG00000041354" -0.233360478960588 0.0638678208869015 -0.284315822217929 0.124684302181095 1 Amb&Conserved
"ENSMUSG00000041362" -0.0778893592809793 0.581164903651231 0.0820286705666361 0.693638415816829 0.25985623393296 Amb&Conserved
"ENSMUSG00000041390" -0.432372626881036 1.62575504962515e-05 -0.479175857696662 0.502347047602068 1 Amb&Conserved
"ENSMUSG00000041444" 0.171281704314335 0.256509183650331 -0.258366384316197 0.682430054632971 0.343706160635006 Amb&Conserved
"ENSMUSG00000041477" -0.302016037144168 0.0137836475423996 -0.397975583063627 0.213414939435641 1 Amb&Conserved
"ENSMUSG00000041491" 0.0187055557765551 0.942160800090178 0.0830409227985107 0.928199046180668 0.943465336948638 Amb&Conserved
"ENSMUSG00000041506" 0.211037697076577 0.214565321510754 0.0876903827453843 0.909369680738012 1 Amb&Conserved
"ENSMUSG00000041528" 0.0368136420422506 0.748176476572455 -0.159737677402303 0.571745068943309 0.755688425095922 Amb&Conserved
"ENSMUSG00000041530" -0.0711152740911195 0.643821068779612 0.315582732366162 0.105878701538374 0.0824310536305355 Amb&Conserved
"ENSMUSG00000041540" 0.277283355332581 0.108186260333166 -1.03899720363779 0.0733000696046873 0.0811227123046039 Amb&Conserved
"ENSMUSG00000041592" -1.52003082790877 1.24743429057526e-10 -1.45888923373584 0.0786094745169195 0.743012038763386 Amb&Conserved
"ENSMUSG00000041594" 0.284779429295498 0.148736966202231 1.23866104285046 0.0208271476172012 0.237235559175847 Amb&Conserved
"ENSMUSG00000041623" 0.0838552347507635 0.705293476922067 0.0391288810607206 0.974943068552513 1 Amb&Conserved
"ENSMUSG00000041625" 0.419229042755505 0.00222566601858574 0.315174442186533 0.393656862911961 0.964020624683377 Amb&Conserved
"ENSMUSG00000041654" -0.154650399490421 0.289772701483601 -3.78092980449908 0.0736882253755578 0.000120243948828866 Amb&Conserved
"ENSMUSG00000041685" 0.186467243294154 0.141822844937458 0.133424456396275 0.443538027166732 1 Amb&Conserved
"ENSMUSG00000041720" 0.0135708674926276 0.919690553388167 -0.108396558244126 0.631531123983029 0.811808201379175 Amb&Conserved
"ENSMUSG00000041734" 0.0729479098010662 0.778113916042601 -0.0810204287236997 0.896491021847694 0.905074155368334 Amb&Conserved
"ENSMUSG00000041740" 0.0202673196229902 0.826081871536218 -0.074256498046503 0.607622991946795 0.867007040212193 Amb&Conserved
"ENSMUSG00000041741" -0.384287869320759 0.0144641316016078 -0.363343103887849 0.491282518342292 1 Amb&Conserved
"ENSMUSG00000041747" 0.310603032920822 0.00841475454290004 -0.280939085677494 0.577073319273864 0.319772913418191 Amb&Conserved
"ENSMUSG00000041765" 0.0012691801095693 0.995897007420169 0.528706676114764 0.616930614071462 0.445592126217207 Amb&Conserved
"ENSMUSG00000041769" 0.121210518473129 0.177461546261111 -0.172659941548939 0.671071198323286 0.488833871922894 Amb&Conserved
"ENSMUSG00000041775" 0.359349206986226 0.00645789564217803 0.350405716860735 0.221156357082323 1 Amb&Conserved
"ENSMUSG00000041781" 0.0104566673754266 0.93714272461894 0.0872014297672638 0.686400807137613 0.73703633423154 Amb&Conserved
"ENSMUSG00000041797" 0.159164167362475 0.51938307263114 0.172609645249007 0.802519547385781 1 Amb&Conserved
"ENSMUSG00000041815" -0.176919826013487 0.0474180272454435 -0.0329411941549888 0.90922113978169 0.589048788471736 Amb&Conserved
"ENSMUSG00000041828" -0.0509065993659532 0.794321280174635 0.186825122868342 0.402622787841881 0.392095291678778 Amb&Conserved
"ENSMUSG00000041846" 0.140110867171293 0.295599185949801 0.0590429633013927 0.869560827389234 1 Amb&Conserved
"ENSMUSG00000041849" 0.496394839534734 0.000685798194493032 0.269517711910305 0.720073344998859 0.846197167100086 Amb&Conserved
"ENSMUSG00000041852" 0.0147027649624493 0.9272162188767 0.105850585878424 0.821830122061381 0.687871929402471 Amb&Conserved
"ENSMUSG00000041890" 0.271647347280805 0.000126281277396152 0.182034459036547 0.579250830020247 1 Amb&Conserved
"ENSMUSG00000041895" 0.0232238538993969 0.890387900366899 0.00893129140574869 0.988062469880732 1 Amb&Conserved
"ENSMUSG00000041915" 0.147635357487941 0.152808942606914 -0.145132908588133 0.852022376472173 0.843228992242644 Amb&Conserved
"ENSMUSG00000041935" 0.226320379205046 0.0445516232536199 0.162658235171477 0.0818955629139801 1 Amb&Conserved
"ENSMUSG00000041936" 0.0561675255174171 0.685273941741017 0.241934935354021 0.117361747536727 0.246168376875229 Amb&Conserved
"ENSMUSG00000041949" 0.040100133670195 0.847572055206673 -0.0237259095235029 0.97469426013366 1 Amb&Conserved
"ENSMUSG00000041957" 0.209591350895473 0.263671033309442 -0.19750617257528 0.632171837446645 0.569705662130393 Amb&Conserved
"ENSMUSG00000041966" -0.189607485156923 0.25469653161019 -0.194790323831666 0.719323958369089 0.970852517422597 Amb&Conserved
"ENSMUSG00000041974" 0.0473158434174476 0.766906391778783 -0.267814135545019 0.740929264741555 0.735902351594874 Amb&Conserved
"ENSMUSG00000041975" -0.0133562477723659 0.947735631573301 -0.0981486857205276 0.831469544257425 0.975688866045847 Amb&Conserved
"ENSMUSG00000041992" -0.0137763502998171 0.942696948126881 0.178441633430466 0.592069761326952 0.52681540039315 Amb&Conserved
"ENSMUSG00000041995" -0.287463534433268 0.00957897342320174 -0.109641751076583 0.846492402502812 0.74226191854169 Amb&Conserved
"ENSMUSG00000041997" -0.0919722348875082 0.356027023693948 -0.194540542818047 0.257565875422018 0.934371466394548 Amb&Conserved
"ENSMUSG00000042015" -0.171920899058642 0.0917893247206582 -0.203527648539232 0.829857791398817 1 Amb&Conserved
"ENSMUSG00000042029" 0.120596959448354 0.424772357901869 -0.0383038672136958 0.970772586936718 0.881572577233781 Amb&Conserved
"ENSMUSG00000042042" 0.00647327214832856 0.969664592624807 0.051699247190709 0.938445015952227 0.943685367242454 Amb&Conserved
"ENSMUSG00000042046" -0.248212376315697 0.00136293752123814 0.0616555713473335 0.934932342545969 0.593524590274745 Amb&Conserved
"ENSMUSG00000042050" 0.249672124283389 0.0361626220152785 0.250660363116231 0.349958855050597 0.994327673383465 Amb&Conserved
"ENSMUSG00000042055" 0.0568614127898992 0.526934160880628 -0.0494994254764201 0.959043931363451 1 Amb&Conserved
"ENSMUSG00000042063" 0.213443829288136 0.0597983255842896 0.0802394162614634 0.911232569429649 0.965833454964489 Amb&Conserved
"ENSMUSG00000042082" 0.745407639673998 4.50386022198868e-07 0.0966805150816221 0.832194460333036 0.0734688431832815 Amb&Conserved
"ENSMUSG00000042099" -0.485268703399375 4.64343348732494e-06 -0.190259089468501 0.667995334746397 0.307277321759977 Amb&Conserved
"ENSMUSG00000042104" 0.0421614671170817 0.848186909795496 -0.0745143831487319 0.923666625449515 1 Amb&Conserved
"ENSMUSG00000042105" -0.0717958254698539 0.622980747216047 0.280862546531515 0.564227616316316 0.391696341082644 Amb&Conserved
"ENSMUSG00000042133" 0.230067468561632 0.0854719109722409 0.263935186210644 0.63933064225645 1 Amb&Conserved
"ENSMUSG00000042167" 0.179282090765427 0.100605263551121 -0.171995747541811 0.595050195207642 0.541775583616969 Amb&Conserved
"ENSMUSG00000042178" 0.0114963455412839 0.955921920835376 -0.369595376167212 0.579082636217612 0.7632843338829 Amb&Conserved
"ENSMUSG00000042197" -0.109999095057781 0.476910627235719 -0.0557123954648785 0.918538014597596 0.986082160993595 Amb&Conserved
"ENSMUSG00000042202" 0.00426640188167154 0.979366452883527 -0.00598551672661729 0.98330644350004 1 Amb&Conserved
"ENSMUSG00000042203" 0.162049361471635 0.150517895602605 0.306211826774556 0.28241019676697 0.719449510327446 Amb&Conserved
"ENSMUSG00000042207" 0.013477624024162 0.937444519808921 0.255724007567055 0.558258891195507 0.62535702796545 Amb&Conserved
"ENSMUSG00000042208" 0.251144196629189 0.00716567432875413 0.19783203422984 0.75268977195646 0.980355988524164 Amb&Conserved
"ENSMUSG00000042210" -0.477251960660484 0.00653486781569285 -0.250913713053578 0.718952422922887 0.935489713327493 Amb&Conserved
"ENSMUSG00000042251" -0.609009329969098 7.71659315964233e-09 -0.320090808430135 0.0502923868846783 0.11601886435647 Amb&Conserved
"ENSMUSG00000042272" -0.309415803780243 0.0328463979812332 0.165072909346481 0.680142791996723 0.146437511645074 Amb&Conserved
"ENSMUSG00000042286" 0.151755502431845 0.473995829962258 0.30713823455074 0.249610533500599 0.6055979619951 Amb&Conserved
"ENSMUSG00000042298" -0.408607975224826 0.000930216482973206 -0.247078424266735 0.608873281655323 0.668067640440471 Amb&Conserved
"ENSMUSG00000042302" -0.103751538724481 0.584473422049805 -0.474525819004807 0.525375417072913 0.875205386307752 Amb&Conserved
"ENSMUSG00000042303" 0.100676542937554 0.600711858329566 0.11970332174083 0.766355295171257 1 Amb&Conserved
"ENSMUSG00000042305" -0.156603762481825 0.11322955685781 0.114294919332462 0.592069761326952 0.224266098846667 Amb&Conserved
"ENSMUSG00000042308" 0.231339862744503 0.0729857833731845 -0.155477482063387 0.769275710814549 0.414906606172963 Amb&Conserved
"ENSMUSG00000042320" 0.666382607293163 0.000139918455012528 -0.187296365490933 0.868118710065806 0.465949098657687 Amb&Conserved
"ENSMUSG00000042323" -0.0528968511629509 0.739465143933036 -0.0613969115728082 0.884177683742844 1 Amb&Conserved
"ENSMUSG00000042328" -0.0039902085373413 0.985372405711561 0.425291255795152 0.430837521553428 0.649119373257679 Amb&Conserved
"ENSMUSG00000042333" 0.300077966310725 0.377985797496637 0.00973935652587347 0.995696723966505 1 Amb&Conserved
"ENSMUSG00000042349" -0.232251031395444 0.624280203407454 -0.0155089187138909 0.996461087313712 1 Amb&Conserved
"ENSMUSG00000042350" 0.177592972550747 0.225010480796588 -2.55281183748858 0.248604462455876 2.75732018883842e-06 Amb&Conserved
"ENSMUSG00000042354" 0.369782525345692 0.00605854525640753 0.172154756900468 0.518020191326261 0.913385070705857 Amb&Conserved
"ENSMUSG00000042359" -0.192092937899226 0.215949258877167 -0.052156387241721 0.915110498632091 0.763946969860702 Amb&Conserved
"ENSMUSG00000042364" -0.164080453933314 0.0853970952085252 0.0793886742503465 0.869560827389234 0.465949641811671 Amb&Conserved
"ENSMUSG00000042369" 0.300953197200845 0.0406113603460563 -0.0397778756230344 0.952762682648024 0.758961824925596 Amb&Conserved
"ENSMUSG00000042389" -0.29486764350788 0.0683516892474443 -0.280074006146681 0.657594679294563 1 Amb&Conserved
"ENSMUSG00000042396" -0.0131559297961481 0.924505132008037 0.105465713191611 0.729056268403314 0.677100567282101 Amb&Conserved
"ENSMUSG00000042406" 0.3101488770925 0.0413116001771823 0.096743259573487 0.631274252471684 0.414252988322536 Amb&Conserved
"ENSMUSG00000042408" -0.200254926318688 0.374760838359956 0.331587044259956 0.195826593010079 0.116999306730446 Amb&Conserved
"ENSMUSG00000042410" 0.0326405953401504 0.818642859422096 -0.0332926728551239 0.934967765774212 1 Amb&Conserved
"ENSMUSG00000042423" 0.287373097427512 0.00288057574411924 0.0882798210810253 0.856322918598839 0.836096851082796 Amb&Conserved
"ENSMUSG00000042426" 0.403115881692455 0.000154520617811312 0.0486952369827077 0.880822379086794 0.329922336919567 Amb&Conserved
"ENSMUSG00000042439" 0.175832294285426 0.136472032680501 0.405781089484188 0.475086161464347 0.756517442182074 Amb&Conserved
"ENSMUSG00000042446" -0.0355982040525961 0.861035611446354 0.106598333093116 0.902895073309694 0.933409549277745 Amb&Conserved
"ENSMUSG00000042447" 0.0326065160961247 0.81293619032627 -0.018896270720994 0.984293992997732 1 Amb&Conserved
"ENSMUSG00000042453" -1.06779000724016 0.313224626742026 -0.681761074477113 0.560111703156502 0.707090638301898 Amb&Conserved
"ENSMUSG00000042460" -0.0486390836922431 0.76058254657628 -0.02565997576847 0.92417516699591 0.830654432124238 Amb&Conserved
"ENSMUSG00000042462" -0.0798023386826783 0.670806540434885 -0.0884001226334798 0.884862854439827 1 Amb&Conserved
"ENSMUSG00000042472" -0.00142675895090024 0.994319979017066 -0.120557881826244 0.830613979747329 0.924311531288823 Amb&Conserved
"ENSMUSG00000042476" -0.498357240326736 0.0122783601937961 -0.905876342996993 0.356230464492862 0.962178013849679 Amb&Conserved
"ENSMUSG00000042487" 0.265212746676515 0.0411673811368638 0.55390748252027 0.0724781406624651 0.456744917747402 Amb&Conserved
"ENSMUSG00000042492" 0.147772854883455 0.071971605372081 0.0650161454844046 0.904395061481264 1 Amb&Conserved
"ENSMUSG00000042496" -0.164324370202867 0.290291644078069 0.219595111281252 0.740929264741555 0.555554106102694 Amb&Conserved
"ENSMUSG00000042502" -0.000665576841919583 0.997104279279766 0.43298410973577 0.299599665905801 0.325541529750893 Amb&Conserved
"ENSMUSG00000042508" -0.0957991000846697 0.411611046958554 -0.495934908222237 0.408533509552739 0.741518273315366 Amb&Conserved
"ENSMUSG00000042510" 0.58445906447392 0.0186619845447655 -0.504066925292899 0.477967026271588 0.255773637521817 Amb&Conserved
"ENSMUSG00000042520" 0.402641820835928 3.30349176632881e-05 0.159192135675597 0.521561652086841 0.479006122090746 Amb&Conserved
"ENSMUSG00000042523" -0.247165055783003 0.147260550438487 -0.160963270361105 0.717690224669524 0.913385070705857 Amb&Conserved
"ENSMUSG00000042524" -0.169842635128974 0.152304597521658 -0.0263192366018631 0.967503894575166 0.741791860414443 Amb&Conserved
"ENSMUSG00000042535" -0.0634458901412074 0.634417506468235 -0.291386640990145 0.438780898406602 0.714705711314404 Amb&Conserved
"ENSMUSG00000042541" -0.00687272945083853 0.972464731113241 0.10038730280077 0.492323856613582 0.66363196358166 Amb&Conserved
"ENSMUSG00000042548" 0.00167133147453354 0.992385151217365 -0.0424635621013677 0.93557862092794 1 Amb&Conserved
"ENSMUSG00000042572" -0.119123693501488 0.116125975339609 0.00343841908130859 0.996461087313712 0.611785948094998 Amb&Conserved
"ENSMUSG00000042579" -0.0702239742581363 0.622234460119786 -0.283641409755341 0.647836692313299 0.97448350217824 Amb&Conserved
"ENSMUSG00000042590" -0.0944109096248424 0.487041111519493 -0.375056781291801 0.263559462181513 0.652381304510792 Amb&Conserved
"ENSMUSG00000042599" -0.196977912291192 0.222008626200598 -0.193556974614594 0.611851017344472 0.834858070379985 Amb&Conserved
"ENSMUSG00000042605" 0.197863320707129 0.0440120976927119 0.422702799883561 0.461408463105873 0.837761604512699 Amb&Conserved
"ENSMUSG00000042608" 0.103035421889186 0.377985797496637 -0.0614263491890051 0.698328779420308 0.493362174201107 Amb&Conserved
"ENSMUSG00000042622" -0.196382841934274 0.76058254657628 0.234858884847364 0.528327077260108 0.166127452453844 Amb&Conserved
"ENSMUSG00000042625" 0.208315934322677 0.0115553731592938 -0.113692279895648 0.667434992356749 0.296579774845996 Amb&Conserved
"ENSMUSG00000042628" 0.0161590300970449 0.890387900366899 -1.22012758628248 0.126269322838685 2.24135910630766e-06 Amb&Conserved
"ENSMUSG00000042644" -0.447295874964514 0.0103970825655829 -0.650792442422645 0.173169479802727 0.909813894779038 Amb&Conserved
"ENSMUSG00000042659" -0.382090946152767 0.00569579489696432 -0.0239743570103926 0.98330644350004 0.832797651664775 Amb&Conserved
"ENSMUSG00000042675" 0.0784599564583656 0.623926926820789 -0.163168677843495 0.479133451326565 0.421498820314192 Amb&Conserved
"ENSMUSG00000042677" 0.0219734379569636 0.921452071699859 0.0798413518841541 0.930127875952214 1 Amb&Conserved
"ENSMUSG00000042700" 0.321836232769499 0.00064973940100514 0.173035701839848 0.0760246688371461 0.565199716418267 Amb&Conserved
"ENSMUSG00000042705" 0.0780453221344674 0.658468739196024 -0.0257524431501849 0.933851910826243 0.962051348253835 Amb&Conserved
"ENSMUSG00000042719" 0.193932994813982 0.0893930213752538 -0.306766988015192 0.605747405697514 0.537222493835302 Amb&Conserved
"ENSMUSG00000042726" 0.00517250860025816 0.979599896059025 -0.121958247283934 0.811189879605331 0.927145768377366 Amb&Conserved
"ENSMUSG00000042742" 7.06777381945567e-05 0.99964069850145 0.021730298494164 0.987315553686696 1 Amb&Conserved
"ENSMUSG00000042744" 0.168242800533484 0.166721633874756 -0.287275020485584 0.36128769227268 0.0844277492784134 Amb&Conserved
"ENSMUSG00000042770" 0.184983859097093 0.338368780994459 0.00459290221257959 0.994938494101052 0.913385070705857 Amb&Conserved
"ENSMUSG00000042807" -0.0198776765178911 0.935762329739799 -0.0205215299448776 0.977404339969154 1 Amb&Conserved
"ENSMUSG00000042834" 0.0728053913910413 0.829608101395548 0.176936581901704 0.81723919576213 0.899419529808692 Amb&Conserved
"ENSMUSG00000042851" 0.235968239999052 0.145221264946338 0.530226994279093 0.187392202847634 0.728646068592706 Amb&Conserved
"ENSMUSG00000042901" 0.162197417465818 0.160291090975765 0.347769985275246 0.627294547136987 0.685528389909877 Amb&Conserved
"ENSMUSG00000042992" -0.0621730866731887 0.749927217085879 -0.108624095977509 0.898050112421874 1 Amb&Conserved
"ENSMUSG00000042997" 0.044806305552519 0.770268766451989 0.0412228890062498 0.90989511593794 1 Amb&Conserved
"ENSMUSG00000043019" 0.228279061963847 0.054059481058037 0.155549958745732 0.797569735786507 0.952477212855296 Amb&Conserved
"ENSMUSG00000043067" 0.118712272804691 0.308249023119001 -0.0397753548349964 0.897641806039679 0.7632843338829 Amb&Conserved
"ENSMUSG00000043085" 0.684595705578824 0.00803942911009 0.269176884542528 0.778454953245393 0.963967566837606 Amb&Conserved
"ENSMUSG00000043110" -1.08988413003847 1.15998484855325e-08 -0.439793312837738 0.449552957801456 0.348551346306121 Amb&Conserved
"ENSMUSG00000043131" 0.073268718025312 0.465343239129122 0.0382478142190183 0.909369680738012 1 Amb&Conserved
"ENSMUSG00000043140" 0.254211163294381 0.0224064027127055 0.153585936808659 0.608328343165633 0.93985904230635 Amb&Conserved
"ENSMUSG00000043154" -0.286779378033592 0.0121563167578668 0.0186606975023477 0.971293177250039 0.301606731377385 Amb&Conserved
"ENSMUSG00000043190" -0.164377078369589 0.16360208134619 -0.0455349872113373 0.940391287799507 0.871776225095414 Amb&Conserved
"ENSMUSG00000043207" -0.0436250026423574 0.777645441770533 -0.219862127149599 0.731587841214271 1 Amb&Conserved
"ENSMUSG00000043241" 0.0932978543731811 0.580610736180306 -0.202948794373331 0.77542208438469 0.836747786238553 Amb&Conserved
"ENSMUSG00000043251" -0.219598056350292 0.283304654223342 -0.0640133118475607 0.952318262394234 0.928433164627548 Amb&Conserved
"ENSMUSG00000043252" -0.20242419126852 0.00901911253230193 0.025800043628554 0.881548834630058 0.0677919577894516 Amb&Conserved
"ENSMUSG00000043279" 0.0608758205011143 0.607705130725924 0.0122487360817957 0.981050962802137 1 Amb&Conserved
"ENSMUSG00000043311" -0.0145456988832575 0.938325288044322 -0.125016726578758 0.846492402502812 0.979113524152884 Amb&Conserved
"ENSMUSG00000043323" 0.146951246942275 0.178978493434836 0.386081773251605 0.358121884945568 0.463527161122388 Amb&Conserved
"ENSMUSG00000043372" -0.539259761386205 0.00406314163960638 0.005720534584358 0.997811719033393 0.682753513665111 Amb&Conserved
"ENSMUSG00000043398" 0.258705315628468 0.164045108667738 0.68110008633355 0.00338207945939686 0.165705465156628 Amb&Conserved
"ENSMUSG00000043411" 0.109524315185288 0.287701043204538 0.173676741806945 0.584470864642932 0.872328260712241 Amb&Conserved
"ENSMUSG00000043415" 0.0544786816732708 0.806697104638614 0.312210686711172 0.579328423217268 0.815383672604311 Amb&Conserved
"ENSMUSG00000043445" -0.0712943545718247 0.725874034211011 0.58758147425862 0.171361640769033 0.107861369012905 Amb&Conserved
"ENSMUSG00000043487" -0.818817023955806 1.5151048242943e-07 -0.713020999962553 0.152306482293004 0.904569721595854 Amb&Conserved
"ENSMUSG00000043510" 0.0702044546990407 0.60753480365492 0.0280680930665153 0.952318262394234 1 Amb&Conserved
"ENSMUSG00000043542" -0.095471648381397 0.618341161403445 -0.274126760496113 0.494055599801132 0.903031475140375 Amb&Conserved
"ENSMUSG00000043587" -1.23927462767881 0.00016714932521693 0.424434923005111 0.599764347483043 0.249102129709452 Amb&Conserved
"ENSMUSG00000043631" -0.417339407406697 0.00162252861539341 0.343635658799712 0.513218225865707 0.0536043848847457 Amb&Conserved
"ENSMUSG00000043639" -1.67540876266978 1.93662261709211e-09 -0.412663084481396 0.667124974330253 0.429574794597908 Amb&Conserved
"ENSMUSG00000043671" 0.0144525979851579 0.959298095425108 0.446270635052974 0.687169555428378 0.963027043482973 Amb&Conserved
"ENSMUSG00000043683" -0.0385321871673338 0.806098371606373 0.0602257759767153 0.914150726915009 0.706865181000521 Amb&Conserved
"ENSMUSG00000043733" -0.0692272942704147 0.551510207017942 -0.0117242192178131 0.972166998172237 0.700294970440099 Amb&Conserved
"ENSMUSG00000043831" -0.26290497358392 0.0774218322544003 -0.767573313283081 0.0892325369244304 0.684031149788938 Amb&Conserved
"ENSMUSG00000043881" 0.10109246021946 0.630208266184794 0.324610570897933 0.724567021908672 0.934371466394548 Amb&Conserved
"ENSMUSG00000043885" -0.34099476354994 0.00226547555184419 0.0849530086917054 0.859230483041543 0.242351698595905 Amb&Conserved
"ENSMUSG00000043923" 0.237994838437846 0.0395566462056909 0.560488113275205 0.16073209821841 0.676107401232512 Amb&Conserved
"ENSMUSG00000043940" 0.140296776824748 0.447590658274332 0.0109919826950037 0.976562678135234 0.855981780091016 Amb&Conserved
"ENSMUSG00000043943" 0.138685579691832 0.483481953435381 0.0519380234888371 0.936818393124877 1 Amb&Conserved
"ENSMUSG00000043962" -0.00531510507816107 0.972464731113241 0.183771847888342 0.773042456029292 0.836096851082796 Amb&Conserved
"ENSMUSG00000043987" -0.00338033159501869 0.988119644929867 0.0695830565844635 0.87681485124243 0.927569253978418 Amb&Conserved
"ENSMUSG00000043998" 0.0790302802180886 0.524785353594354 0.577127067202736 0.0625317039019831 0.31662807476761 Amb&Conserved
"ENSMUSG00000044005" 1.3208489959197 0.0360989950647685 0.277507334388238 0.849439502395988 0.82619323941751 Amb&Conserved
"ENSMUSG00000044017" 0.961015550116334 1.88176026048529e-05 0.397431357860761 0.536338585061378 0.649119373257679 Amb&Conserved
"ENSMUSG00000044018" 0.170718870358518 0.372954205784193 0.242417015276425 0.0564259727453141 0.664408216337731 Amb&Conserved
"ENSMUSG00000044026" 0.235653431371909 0.105151777353085 0.766833518981138 0.000831683907995655 0.106591784371085 Amb&Conserved
"ENSMUSG00000044033" -0.126606333706595 0.684991428597357 -0.637848831486695 0.143311765229752 0.858714376292656 Amb&Conserved
"ENSMUSG00000044037" -0.335816648329222 0.00369550573318275 -0.10711839797945 0.524042249444983 0.193351145132465 Amb&Conserved
"ENSMUSG00000044066" -0.067086577749834 0.545967011338047 -0.00494287320879633 0.989424759228134 0.713171879465527 Amb&Conserved
"ENSMUSG00000044098" -0.00482058085626896 0.982293895070328 0.132279726435508 0.861335079015976 0.813185699597556 Amb&Conserved
"ENSMUSG00000044167" -0.372731505066144 0.075197463126467 -0.0555603043917317 0.859549081470012 0.053098306340014 Amb&Conserved
"ENSMUSG00000044221" -0.212441678466632 0.0400510516696906 -0.109299049607517 0.382454968247086 0.244244587886884 Amb&Conserved
"ENSMUSG00000044231" -0.241940136756135 0.490333485911232 0.860747143564267 0.112669094419297 0.298201876050218 Amb&Conserved
"ENSMUSG00000044252" -0.0809620207077385 0.348672405044545 0.319511851989306 0.413603901557007 0.28332761069897 Amb&Conserved
"ENSMUSG00000044254" 0.114117939532004 0.943591652285085 -0.00262190433735817 0.999878002702433 1 Amb&Conserved
"ENSMUSG00000044308" 0.2074151888996 0.0957701863092641 0.134057136350477 0.516230894125163 1 Amb&Conserved
"ENSMUSG00000044317" 0.181883896420307 0.26610635290077 0.441745933350038 0.0736882253755578 0.641196284883277 Amb&Conserved
"ENSMUSG00000044340" -0.0242806516426557 0.88871412462676 0.0669090659840942 0.757553570433057 0.644407707104564 Amb&Conserved
"ENSMUSG00000044350" 0.0212153967114086 0.947743520130078 0.595215256050394 0.333153069210171 0.628226765019623 Amb&Conserved
"ENSMUSG00000044442" -0.0944756993626642 0.468445273050929 -0.0163061288824228 0.970772586936718 0.870795725023783 Amb&Conserved
"ENSMUSG00000044447" -0.021337574344989 0.861462614856585 0.0380999587132826 0.909849632553405 0.790423311041059 Amb&Conserved
"ENSMUSG00000044452" 0.00737535254226295 0.969664592624807 0.445591202026991 0.3131422912966 0.556141597307222 Amb&Conserved
"ENSMUSG00000044456" 0.280039552516012 0.13574206898998 0.257018849072138 0.303952368411896 1 Amb&Conserved
"ENSMUSG00000044465" 0.114857011815523 0.309878556703386 0.452232271250025 0.00198122841189372 0.206631188727402 Amb&Conserved
"ENSMUSG00000044468" 0.954695510677664 0.00552633339552677 0.532686571288654 0.582735007766187 0.764233226951812 Amb&Conserved
"ENSMUSG00000044469" -0.777102263695385 0.00205194412784326 -1.14944631154672 0.0696499725023113 0.872328260712241 Amb&Conserved
"ENSMUSG00000044475" 0.360926166211192 0.00273379865759286 -0.129931691258445 0.731982465964146 0.298201876050218 Amb&Conserved
"ENSMUSG00000044496" 0.081382739082171 0.605611893773364 -0.302636762366243 0.539852110328962 0.552329588135319 Amb&Conserved
"ENSMUSG00000044534" -0.354949024860891 0.484792566891701 -0.71628383886295 0.475216872580965 1 Amb&Conserved
"ENSMUSG00000044636" 0.192599863643472 0.309503445818089 0.410079747804052 0.343362576730988 0.801413741714144 Amb&Conserved
"ENSMUSG00000044646" -0.0300366871350504 0.936689270492377 -0.140819892799483 0.877769588682735 0.915148194171647 Amb&Conserved
"ENSMUSG00000044674" -0.230068175624011 0.0741297225788272 -0.637278567335711 0.198238306699435 0.572559681669895 Amb&Conserved
"ENSMUSG00000044676" 0.27949275679774 0.0649952218158734 0.0306422250990844 0.960181427684419 0.780467913727834 Amb&Conserved
"ENSMUSG00000044700" 0.245122407094059 0.0406673065943594 0.315626914541455 0.21513466139249 0.756517442182074 Amb&Conserved
"ENSMUSG00000044712" -0.551012871416317 0.000965482183846975 0.216065388619979 0.741276270815297 0.198143873939151 Amb&Conserved
"ENSMUSG00000044715" -0.392559607678444 0.0017799775132382 -0.452028811738594 0.460148423901611 1 Amb&Conserved
"ENSMUSG00000044749" 0.012071616377595 0.982015939379779 0.380902281642919 0.481811285717829 0.777539087508495 Amb&Conserved
"ENSMUSG00000044763" 0.479822819366937 3.61044799294116e-05 0.238518287566635 0.343362576730988 0.728230472330822 Amb&Conserved
"ENSMUSG00000044813" 0.0267622302103837 0.892355920516347 0.0667812612887643 0.847746306032144 0.959339880922008 Amb&Conserved
